property_id,city,state,county,property_type,bedrooms,bathrooms,sqft,lot_size_sqft,year_built,last_sale_price,assessed_value,owner_occupied
P-101229,Kansas City,MO,Jackson,Single Family,2,4.5,4483,16460,1931,542807.49,573563.83,True
P-101230,Saint Paul,MN,Ramsey,Townhouse,6,4.5,2342,13525,1937,284059.98,261750.41,True
P-101231,Kansas City,MO,Jackson,Condo,5,2.0,2433,14244,1988,796623.63,670922.32,True
P-101233,Reno,NV,Washoe,Single Family,3,4.0,5256,16556,1997,605421.87,584434.46,False
P-101234,Charlotte,NC,Mecklenburg,Single Family,2,4.5,4281,11939,1979,290308.27,268317.49,True
P-101235,Baltimore,MD,Baltimore,Condo,4,1.0,3344,13409,1960,503358.86,522911.67,False
P-101236,San Diego,CA,San Diego,Multi Family,4,3.5,4747,7483,1974,1833001.47,1670551.86,True
P-101237,Charlotte,NC,Mecklenburg,Multi Family,7,3.0,3972,15914,1929,340525.11,299723.3,True
P-101238,Baton Rouge,LA,East Baton Rouge,Townhouse,7,1.5,2710,12519,2010,514747.16,502796.37,False
P-101239,Manhattan,NY,New York,Condo,5,3.0,3721,5382,1936,757575.12,730617.41,True
P-101240,Everett,WA,Snohomish,Single Family,2,4.5,4179,15631,1940,869285.54,908391.33,True
P-101241,Bronx,NY,Bronx,Single Family,7,5.0,4705,13328,1938,3222429.96,2776151.97,True
P-101242,Provo,UT,Utah,Single Family,6,2.5,6317,18168,1952,568916.95,523542.53,True
P-101243,Troy,MI,Oakland,Condo,5,4.0,2179,13291,1989,308324.66,325866.73,True
P-101244,Manhattan,NY,New York,Multi Family,3,3.5,3210,15210,1977,2537370.65,2753871.73,True
P-101245,Arlington,VA,Arlington,Single Family,1,1.0,3765,12346,1977,705094.18,735264.1,True
P-101246,Pittsburgh,PA,Allegheny,Condo,7,3.0,2730,3855,2018,519587.88,489292.18,True
P-101247,Cambridge,MA,Middlesex,Single Family,1,2.5,3944,7122,1925,3139785.51,3274692.96,False
P-101248,Atlanta,GA,Fulton,Condo,1,3.0,1166,4649,1954,641019.27,625099.26,True
P-101249,Brooklyn,NY,Kings,Townhouse,4,3.0,4914,5129,1958,1419208.19,1332936.81,False
P-101250,Lexington,KY,Fayette,Condo,6,1.0,3358,12934,2000,713789.32,601086.8,True
P-101252,Saint Paul,MN,Ramsey,Condo,1,5.0,4084,8463,2007,527691.05,454046.47,False
P-101253,Troy,MI,Oakland,Condo,2,4.0,855,11387,1966,683605.83,693811.69,True
P-101254,Portland,OR,Multnomah,Condo,6,1.5,3643,5154,2023,935557.28,962975.54,False
P-101255,Nashville,TN,Davidson,Single Family,4,2.0,2529,4716,1978,685447.52,682794.16,True
P-101256,Hempstead,NY,Nassau,Multi Family,3,3.0,6452,15334,2000,2395174.87,2398359.6,True
P-101257,Irvine,CA,Orange,Condo,1,5.0,5030,15258,2007,571364.21,585467.82,True
P-101258,Fort Wayne,IN,Allen,Multi Family,2,4.0,5105,8547,1984,325588.14,303769.88,False
P-101259,San Francisco,CA,San Francisco,Single Family,6,1.0,5777,11244,2014,719058.08,749390.85,False
P-101261,Baltimore,MD,Baltimore,Condo,3,5.0,6029,13183,2004,664545.8,715314.49,True
P-101263,Albuquerque,NM,Bernalillo,Single Family,6,1.5,4899,12737,1999,590733.2,603578.82,True
P-101264,Cambridge,MA,Middlesex,Condo,4,1.0,5936,17430,1933,2745255.37,3001478.47,True
P-101265,Albuquerque,NM,Bernalillo,Single Family,5,4.5,5005,5880,1938,301054.2,313484.42,True
P-101266,Rockville,MD,Montgomery,Multi Family,6,4.0,3042,3396,1928,818407.69,805269.62,False
P-101268,Cleveland,OH,Cuyahoga,Multi Family,7,3.5,1165,10176,1964,608926.47,585338.64,False
P-101269,Aurora,CO,Arapahoe,Single Family,3,3.5,5062,9705,2003,398797.3,377308.85,True
P-101270,Austin,TX,Travis,Single Family,4,5.0,1188,11764,1956,815167.46,707873.47,True
P-101271,Baton Rouge,LA,East Baton Rouge,Single Family,5,2.0,4991,11627,1956,638261.58,696552.75,True
P-101272,Lexington,KY,Fayette,Multi Family,4,4.5,4365,6382,1996,702078.81,648832.37,True
P-101273,Tacoma,WA,Pierce,Single Family,6,2.5,2800,12855,1995,2109864.46,2257329.88,True
P-101274,Fairfax,VA,Fairfax,Single Family,3,2.0,5807,10794,1955,1277102.96,1126793.49,False
P-101276,Wichita,KS,Sedgwick,Single Family,6,4.5,3677,7981,2023,192291.61,156428.14,True
P-101277,Reno,NV,Washoe,Condo,7,3.0,6197,10388,1990,431477.55,368555.34,True
P-101278,Raleigh,NC,Wake,Townhouse,6,4.5,2995,12501,1945,236077.18,196967.93,True
P-101279,Waukegan,IL,Lake,Condo,2,4.5,4659,15318,1975,451442.19,387470.91,True
P-101280,Baltimore,MD,Baltimore,Single Family,1,3.0,2474,9570,1981,941832.81,931842.04,True
P-101281,Los Angeles,CA,Los Angeles,Single Family,7,1.0,3930,14453,1990,2437678.35,2054563.97,True
P-101282,Cleveland,OH,Cuyahoga,Single Family,2,1.0,2115,10343,1975,801937.41,807883.57,True
P-101283,Hempstead,NY,Nassau,Multi Family,4,4.5,900,2589,1960,679932.99,694592.75,True
P-101284,Naperville,IL,DuPage,Single Family,1,3.5,2501,12120,1936,263667.6,214666.94,False
P-101285,Los Angeles,CA,Los Angeles,Condo,5,1.5,2176,5908,2002,981643.41,937574.44,False
P-101286,Everett,WA,Snohomish,Condo,7,3.0,5592,12845,1974,2868806.4,2522004.04,True
P-101288,Cleveland,OH,Cuyahoga,Single Family,3,2.5,5839,14209,1927,603279.05,558000.99,True
P-101290,Indianapolis,IN,Marion,Multi Family,4,2.0,3039,4730,1963,490360.43,486577.83,False
P-101291,Phoenix,AZ,Maricopa,Condo,3,5.0,4115,8151,2005,570645.9,590868.26,True
P-101292,Wichita,KS,Sedgwick,Condo,1,1.5,3824,12266,2003,273452.68,226012.84,True
P-101293,Austin,TX,Travis,Condo,6,1.0,5154,7446,1969,690894.08,595828.39,False
P-101294,Portland,OR,Multnomah,Townhouse,7,2.0,3783,15293,1957,713367.21,614590.42,False
P-101295,Albuquerque,NM,Bernalillo,Condo,7,1.5,6070,7869,1943,620784.28,666295.81,False
P-101296,Philadelphia,PA,Philadelphia,Single Family,1,4.0,1480,4262,1964,732508.45,592058.72,False
P-101297,Fort Worth,TX,Tarrant,Condo,4,4.0,4548,15308,2022,279992.43,246978.41,False
P-101299,Fort Worth,TX,Tarrant,Condo,1,1.5,5685,15551,1925,312229.29,261210.45,True
P-101300,San Jose,CA,Santa Clara,Single Family,5,1.5,4578,14272,1932,1076497.15,984615.18,False
P-101301,Arlington,VA,Arlington,Condo,7,1.0,1708,6679,1979,1102808.29,935701.5,True
P-101302,Kansas City,MO,Jackson,Single Family,7,2.5,4172,11977,1985,407431.87,361949.93,True
P-101303,Fort Worth,TX,Tarrant,Multi Family,1,3.0,1987,6074,2002,238366.37,210998.97,False
P-101304,Reno,NV,Washoe,Single Family,4,1.5,3930,12906,1952,755036.03,641906.12,False
P-101305,Austin,TX,Travis,Single Family,5,5.0,5492,17039,1998,335215.44,360179.08,True
P-101306,Phoenix,AZ,Maricopa,Townhouse,4,4.5,3449,14318,1971,282401.63,291859.0,False
P-101309,Hempstead,NY,Nassau,Single Family,2,2.5,1770,10817,1938,1001992.95,848194.0,False
P-101310,Lawrenceville,GA,Gwinnett,Condo,3,4.5,5558,7455,1949,410960.06,341316.28,True
P-101311,Portland,OR,Multnomah,Single Family,7,4.0,2969,4896,2001,1140250.64,1035136.93,False
P-101312,Scottsdale,AZ,Maricopa,Condo,1,3.0,6435,11832,1951,355000.18,319455.75,False
P-101313,Rockville,MD,Montgomery,Single Family,5,1.0,2035,3427,2002,911927.27,982967.78,True
P-101314,Boise,ID,Ada,Single Family,1,2.5,6012,16179,2012,825822.74,722738.84,True
P-101315,Reno,NV,Washoe,Townhouse,5,3.0,6316,6657,1989,712457.18,693059.66,False
P-101316,Aurora,CO,Arapahoe,Single Family,4,1.5,997,7362,1962,804454.35,699922.32,True
P-101317,Portland,OR,Multnomah,Condo,5,5.0,1079,3372,1965,563942.39,537780.24,False
P-101318,Denver,CO,Denver,Single Family,3,1.0,4954,9574,2006,521022.84,438832.31,True
P-101319,Tacoma,WA,Pierce,Townhouse,2,4.0,5518,7287,1961,2080460.42,1950558.07,False
P-101320,Houston,TX,Harris,Condo,2,2.0,5683,11219,2006,587831.34,502234.25,True
P-101322,Aurora,CO,Arapahoe,Single Family,3,2.5,5436,8321,1971,758939.68,715264.01,False
P-101323,Tampa,FL,Hillsborough,Townhouse,1,2.0,1838,2576,1973,194271.34,158258.23,True
P-101324,Fairfax,VA,Fairfax,Townhouse,6,3.5,4124,5753,1968,475469.87,428946.86,True
P-101325,Knoxville,TN,Knox,Townhouse,7,2.0,2458,2465,1956,739259.02,752629.92,False
P-101326,St. Louis,MO,St. Louis,Condo,7,2.5,4236,4446,2020,697270.23,619672.77,False
P-101328,Irvine,CA,Orange,Multi Family,4,5.0,6168,13406,1923,1628465.13,1536207.71,True
P-101329,Fairfax,VA,Fairfax,Multi Family,7,5.0,2930,13532,1985,741161.13,795624.95,True
P-101330,Los Angeles,CA,Los Angeles,Condo,5,5.0,5225,16642,1939,3114789.48,3143406.38,True
P-101331,Cincinnati,OH,Hamilton,Condo,1,4.5,5999,15071,1945,745128.95,688365.3,False
P-101332,Miami,FL,Miami-Dade,Multi Family,4,3.0,2107,9169,1976,795322.94,688828.16,True
P-101333,Las Vegas,NV,Clark,Multi Family,3,4.0,5626,13314,1972,322938.62,307887.35,False
P-101334,Everett,WA,Snohomish,Townhouse,1,4.0,5339,7462,1992,1727360.27,1658524.21,True
P-101335,Eugene,OR,Lane,Townhouse,6,1.0,5628,12850,1994,1233151.4,1239865.23,True
P-101336,Austin,TX,Travis,Condo,7,1.0,2950,8600,1983,683970.85,723224.53,False
P-101337,Naperville,IL,DuPage,Single Family,7,2.5,2181,9467,2002,690286.54,695825.85,True
P-101338,Fairfax,VA,Fairfax,Condo,6,2.0,4861,11846,1945,305213.15,334675.94,False
P-101341,Louisville,KY,Jefferson,Single Family,1,1.5,3318,8098,1970,205585.07,213011.82,True
P-101342,Waukegan,IL,Lake,Single Family,3,3.0,5826,6942,1927,339839.51,296542.97,True
P-101343,Reno,NV,Washoe,Condo,4,3.5,3485,11770,1926,273726.29,271467.64,True
P-101344,Eugene,OR,Lane,Single Family,2,4.5,5982,7664,1971,1376949.28,1388205.09,True
P-101345,Fort Lauderdale,FL,Broward,Multi Family,1,1.5,5259,14618,1980,764749.36,712411.61,False
P-101346,Philadelphia,PA,Philadelphia,Townhouse,5,2.5,3671,6777,1952,398098.92,326477.8,True
P-101347,Scottsdale,AZ,Maricopa,Single Family,1,4.5,6337,14233,1962,556455.29,558901.38,True
P-101348,Naperville,IL,DuPage,Condo,2,4.5,2064,9911,2016,419713.95,406305.22,False
P-101349,Jacksonville,FL,Duval,Single Family,7,5.0,4426,7546,1920,537433.28,578900.19,True
P-101350,Fort Wayne,IN,Allen,Single Family,1,5.0,2996,5293,1960,220051.9,207777.28,False
P-101351,Houston,TX,Harris,Condo,2,2.5,3018,14079,1957,501310.66,502986.62,False
P-101352,Miami,FL,Miami-Dade,Single Family,4,3.5,6414,16406,1975,392896.27,361775.26,False
P-101353,Cincinnati,OH,Hamilton,Single Family,5,3.5,1847,4492,1956,857081.61,783337.07,False
P-101354,Jacksonville,FL,Duval,Single Family,4,1.0,3564,14922,1956,493027.79,456740.96,True
P-101355,Fort Worth,TX,Tarrant,Single Family,4,1.0,851,9107,1924,224949.24,217786.3,False
P-101356,Kansas City,MO,Jackson,Condo,3,4.5,1331,11163,1943,204081.62,187933.85,True
P-101357,Honolulu,HI,Honolulu,Single Family,2,1.5,4653,16001,1937,2942724.75,2727861.07,True
P-101359,Las Vegas,NV,Clark,Single Family,4,1.5,3882,14559,1945,689113.85,684627.31,False
P-101360,Waukegan,IL,Lake,Single Family,5,1.0,4911,14662,1995,303140.99,282833.63,False
P-101361,Columbia,SC,Richland,Townhouse,7,2.0,5719,16908,1926,604877.28,492860.47,True
P-101362,Troy,MI,Oakland,Single Family,6,4.0,4859,5953,1964,785378.62,807612.43,False
P-101363,Memphis,TN,Shelby,Condo,2,2.5,668,10709,1975,507811.85,498365.58,True
P-101365,Provo,UT,Utah,Townhouse,1,1.5,5963,12459,2019,730207.1,684910.22,True
P-101367,New Orleans,LA,Orleans,Townhouse,5,4.5,4534,12150,1939,458390.6,481669.4,False
P-101368,San Antonio,TX,Bexar,Condo,1,4.5,1495,7844,1962,496619.84,425375.4,False
P-101369,Memphis,TN,Shelby,Condo,5,4.0,922,1840,2003,401627.57,321827.72,False
P-101370,Fort Wayne,IN,Allen,Condo,6,1.0,1757,11417,1945,134053.92,136644.64,False
P-101371,Arlington,VA,Arlington,Townhouse,3,2.0,2084,4739,1949,1321178.49,1296628.92,True
P-101374,Reno,NV,Washoe,Condo,6,4.0,3499,11922,1945,639680.53,563111.02,False
P-101375,Billings,MT,Yellowstone,Single Family,2,4.0,3808,8718,1986,364288.07,294632.39,True
P-101376,Cambridge,MA,Middlesex,Townhouse,5,2.5,5981,16611,1952,1367336.42,1493977.79,False
P-101377,Lakewood,CO,Jefferson,Single Family,5,3.0,3884,11477,1941,1179379.63,961596.55,False
P-101380,Durham,NC,Durham,Townhouse,2,1.5,1423,3252,1938,306420.47,298095.44,True
P-101381,Queens,NY,Queens,Townhouse,1,1.0,4889,10844,1983,1131505.58,1093263.14,False
P-101382,Los Angeles,CA,Los Angeles,Single Family,6,3.0,3418,9274,1960,2755186.59,2773346.93,True
P-101383,Provo,UT,Utah,Multi Family,1,2.0,1311,12252,1960,767755.16,836082.92,False
P-101384,Miami,FL,Miami-Dade,Condo,7,4.5,3813,6430,1921,579541.25,537332.64,True
P-101385,Oklahoma City,OK,Oklahoma,Condo,3,1.0,6434,11839,2012,600125.32,577294.07,True
P-101386,Atlanta,GA,Fulton,Condo,5,1.0,3127,11353,1964,783163.08,781025.99,False
P-101387,Columbus,OH,Franklin,Single Family,2,3.0,1685,9408,1966,718344.75,656264.69,False
P-101388,Baton Rouge,LA,East Baton Rouge,Condo,7,2.5,5899,10800,1951,459985.35,419393.32,False
P-101389,Baltimore,MD,Baltimore,Townhouse,1,4.5,5555,7627,1969,1383899.97,1442950.09,True
P-101391,Knoxville,TN,Knox,Condo,3,1.5,3656,6875,1927,318350.52,259562.49,True
P-101392,Arlington,VA,Arlington,Townhouse,1,2.0,5469,10649,1984,779718.07,716545.5,True
P-101394,Miami,FL,Miami-Dade,Condo,2,2.0,623,2237,1950,537625.41,457367.45,False
P-101395,Detroit,MI,Wayne,Single Family,2,5.0,5231,16318,2005,650572.55,703609.48,False
P-101396,Cambridge,MA,Middlesex,Single Family,1,1.0,3496,5616,1930,1233786.45,1023940.28,True
P-101397,Seattle,WA,King,Townhouse,3,1.5,2077,5627,1978,469580.27,387064.73,True
P-101398,Columbus,OH,Franklin,Multi Family,3,3.5,3790,5672,1996,265130.22,251755.7,False
P-101400,Provo,UT,Utah,Single Family,2,3.0,6065,12303,1928,355502.21,326100.29,False
P-101401,Denver,CO,Denver,Condo,2,1.5,3668,6708,1957,913630.43,895622.45,True
P-101402,Detroit,MI,Wayne,Condo,4,1.0,2373,8556,1990,555811.49,445147.74,False
P-101403,Tucson,AZ,Pima,Single Family,7,1.5,6017,16565,1941,496392.32,454194.27,False
P-101404,Cincinnati,OH,Hamilton,Condo,2,3.0,4530,6562,1986,270212.05,259658.13,False
P-101405,Columbia,SC,Richland,Townhouse,4,1.0,3186,5827,1937,203035.34,169151.51,True
P-101406,Salt Lake City,UT,Salt Lake,Townhouse,4,2.5,1375,8058,1945,766690.61,750523.64,False
P-101407,Oklahoma City,OK,Oklahoma,Single Family,1,2.5,4905,16205,2010,580182.4,618542.8,True
P-101408,Boise,ID,Ada,Condo,7,2.0,1541,7914,1948,745931.07,640263.21,True
P-101409,New Orleans,LA,Orleans,Condo,4,2.0,5526,11379,2015,350765.76,362326.11,False
P-101410,Baton Rouge,LA,East Baton Rouge,Condo,5,2.0,1791,7069,2019,869637.78,723323.33,False
P-101411,Albuquerque,NM,Bernalillo,Single Family,7,2.0,6389,9467,1971,752656.51,759328.1,True
P-101412,Naperville,IL,DuPage,Condo,7,1.0,5540,9510,1921,817909.91,769725.21,False
P-101413,Minneapolis,MN,Hennepin,Condo,6,1.0,5207,15222,1997,795670.05,662222.93,False
P-101415,Boise,ID,Ada,Condo,7,1.0,3973,15011,1951,264165.45,245717.15,True
P-101416,Hempstead,NY,Nassau,Single Family,6,3.0,2604,8630,1920,2578005.31,2402096.34,False
P-101417,Minneapolis,MN,Hennepin,Townhouse,3,1.5,3130,11239,1964,270076.3,266298.57,True
P-101418,Henderson,NV,Clark,Single Family,6,1.5,822,11356,1945,368278.72,362736.45,True
P-101419,Scottsdale,AZ,Maricopa,Multi Family,5,2.0,1975,11311,1964,302307.56,276646.79,False
P-101420,Tulsa,OK,Tulsa,Single Family,3,1.0,3701,10658,2006,258586.24,221439.34,True
P-101422,Omaha,NE,Douglas,Townhouse,7,1.0,5331,11022,1940,879783.35,851483.11,True
P-101423,Charlotte,NC,Mecklenburg,Townhouse,2,3.5,5522,7096,1980,435788.93,382441.51,True
P-101424,Nashville,TN,Davidson,Condo,3,4.0,6063,12244,1986,871039.75,814415.34,True
P-101425,Saint Paul,MN,Ramsey,Single Family,1,1.0,2360,10938,1953,740971.83,800029.25,False
P-101426,Saint Paul,MN,Ramsey,Condo,4,1.0,6221,7792,1969,503287.93,442001.47,False
P-101427,Lexington,KY,Fayette,Condo,3,1.0,5889,11379,2020,438989.39,444355.09,True
P-101428,Fort Wayne,IN,Allen,Single Family,3,4.5,1618,6544,1924,778697.88,635969.65,False
P-101429,Minneapolis,MN,Hennepin,Multi Family,7,2.5,4837,15434,1956,566916.78,580860.95,True
P-101430,Memphis,TN,Shelby,Single Family,4,5.0,5335,11517,1996,380101.55,373684.28,False
P-101431,Manhattan,NY,New York,Single Family,2,4.0,3283,10081,1938,607396.77,622100.25,True
P-101432,Durham,NC,Durham,Condo,2,1.5,5000,6178,2006,871143.1,755024.16,False
P-101433,Tampa,FL,Hillsborough,Multi Family,2,4.0,1713,8072,1951,855696.75,822713.77,False
P-101434,Fairfax,VA,Fairfax,Townhouse,3,3.0,5925,9847,1956,1307172.97,1176827.81,False
P-101435,Scottsdale,AZ,Maricopa,Single Family,3,2.0,784,8648,1973,484451.79,432343.0,True
P-101436,Naperville,IL,DuPage,Single Family,5,3.0,874,7575,1967,430773.84,410041.64,True
P-101437,Reno,NV,Washoe,Condo,7,2.0,3971,11013,1924,612412.3,630054.37,False
P-101438,Lakewood,CO,Jefferson,Townhouse,5,4.0,3175,4491,1931,957142.28,1020332.28,True
P-101439,Rockville,MD,Montgomery,Multi Family,5,4.5,6079,6079,1955,1164656.64,1135616.06,False
P-101441,Everett,WA,Snohomish,Townhouse,5,4.0,2031,4579,1928,1222799.37,1002903.13,True
P-101442,Waukegan,IL,Lake,Townhouse,2,3.0,4329,9231,1958,765538.77,655602.26,False
P-101443,Boston,MA,Suffolk,Multi Family,4,3.0,4670,12519,1958,741311.7,808631.96,True
P-101444,Cambridge,MA,Middlesex,Townhouse,5,1.5,3461,6902,1999,3303778.23,3176217.05,True
P-101445,Omaha,NE,Douglas,Single Family,5,4.0,3305,9219,2023,524686.81,572905.73,False
P-101447,Lakewood,CO,Jefferson,Condo,7,1.0,5413,7077,1942,375977.06,318234.99,False
P-101449,Wichita,KS,Sedgwick,Townhouse,3,4.5,3932,15530,1975,305157.08,272086.61,False
P-101452,Cincinnati,OH,Hamilton,Condo,4,1.5,631,813,1964,563588.39,562807.6,True
P-101453,San Diego,CA,San Diego,Single Family,7,3.0,5178,10742,1998,1954704.61,1712764.15,False
P-101454,Denver,CO,Denver,Single Family,6,2.0,5775,14229,1971,319122.72,259502.73,True
P-101455,Aurora,CO,Arapahoe,Townhouse,3,1.0,6481,15976,1922,608610.78,602749.43,True
P-101456,Miami,FL,Miami-Dade,Single Family,2,5.0,5178,13241,1987,516754.11,482048.52,False
P-101458,San Francisco,CA,San Francisco,Single Family,7,3.0,4868,14483,2022,3470501.71,3536287.84,True
P-101459,Baton Rouge,LA,East Baton Rouge,Townhouse,2,3.0,4208,6307,1991,306707.42,326585.58,True
P-101460,Jacksonville,FL,Duval,Condo,7,5.0,3909,14178,1987,703607.44,739079.07,True
P-101461,Decatur,GA,DeKalb,Single Family,5,2.5,1863,5884,1967,283541.49,303242.9,True
P-101462,Fairfax,VA,Fairfax,Condo,3,5.0,2392,10250,1954,1180879.23,1059999.87,True
P-101463,Baltimore,MD,Baltimore,Single Family,5,4.5,2849,11654,2010,848824.8,701210.5,False
P-101464,Bronx,NY,Bronx,Single Family,7,4.5,4076,8289,1962,1133260.22,1044727.38,False
P-101465,Orlando,FL,Orange,Single Family,7,1.0,5234,8618,1964,694390.42,593777.16,True
P-101466,Lexington,KY,Fayette,Condo,3,5.0,2361,7363,2018,636998.44,601249.58,True
P-101468,Seattle,WA,King,Multi Family,1,4.0,4569,8948,2015,2965321.0,2935364.19,True
P-101469,Troy,MI,Oakland,Condo,7,3.5,3948,11229,2014,608699.15,515001.58,False
P-101470,Fort Wayne,IN,Allen,Townhouse,5,2.0,1331,3931,1969,262266.54,226929.6,True
P-101471,Austin,TX,Travis,Townhouse,6,1.5,5573,13844,1928,475746.17,433451.19,True
P-101472,Nashville,TN,Davidson,Single Family,5,2.5,4838,15390,1963,637111.6,561699.24,True
P-101473,Baltimore,MD,Baltimore,Condo,6,3.0,2423,9499,1988,864900.74,718347.27,False
P-101474,San Diego,CA,San Diego,Condo,3,4.5,4422,6469,1926,2475170.0,2071521.26,False
P-101475,Scottsdale,AZ,Maricopa,Townhouse,4,5.0,3358,9932,1952,201012.67,177114.08,True
P-101476,St. Louis,MO,St. Louis,Townhouse,3,3.5,5127,5416,2019,645837.83,668911.62,False
P-101477,Miami,FL,Miami-Dade,Condo,7,3.0,5745,16235,1935,725821.83,617161.43,True
P-101478,St. Louis,MO,St. Louis,Single Family,6,1.5,2684,14636,1983,642163.95,652508.75,True
P-101479,Lexington,KY,Fayette,Condo,3,4.0,903,2912,1979,139810.66,146436.8,False
P-101480,Fort Lauderdale,FL,Broward,Condo,5,1.0,4604,13500,1975,666568.7,722059.06,False
P-101481,New Orleans,LA,Orleans,Condo,7,4.0,4587,8521,1967,805769.35,730682.73,True
P-101482,Salt Lake City,UT,Salt Lake,Townhouse,7,1.5,2188,12216,1920,178040.31,144949.47,True
P-101483,Saint Paul,MN,Ramsey,Townhouse,4,4.5,1112,12490,1954,525724.84,451495.21,False
P-101484,Albuquerque,NM,Bernalillo,Single Family,5,2.0,3407,6380,2005,443762.83,417697.38,False
P-101485,Boston,MA,Suffolk,Single Family,6,2.0,2206,4929,1929,1254754.98,1066438.06,True
P-101486,Provo,UT,Utah,Multi Family,7,3.5,4298,8625,2000,610710.09,656155.51,False
P-101488,Miami,FL,Miami-Dade,Condo,3,1.5,4999,9577,1983,852497.71,779694.88,False
P-101489,Henderson,NV,Clark,Condo,2,4.0,693,3897,1920,516363.4,533565.13,False
P-101490,Saint Paul,MN,Ramsey,Townhouse,1,4.5,4049,14767,1981,657453.45,651505.2,True
P-101491,Troy,MI,Oakland,Townhouse,2,1.0,2452,13450,1940,421955.66,420395.44,True
P-101492,Grand Rapids,MI,Kent,Single Family,4,3.0,5262,5805,1992,681068.14,644265.14,False
P-101493,Oklahoma City,OK,Oklahoma,Townhouse,5,1.5,2138,8644,1989,230917.18,216915.3,False
P-101494,Charlotte,NC,Mecklenburg,Single Family,2,2.0,1526,8463,1993,693277.0,559838.63,True
P-101495,Tulsa,OK,Tulsa,Condo,2,1.5,634,7322,1966,469934.93,489216.9,True
P-101496,Tampa,FL,Hillsborough,Single Family,2,5.0,2603,5706,1931,565658.3,539620.01,True
P-101497,Nashville,TN,Davidson,Single Family,6,1.0,2174,2709,1964,440428.3,472256.47,False
P-101498,Austin,TX,Travis,Condo,5,3.5,2310,6226,1977,420444.19,350898.93,True
P-101499,Houston,TX,Harris,Townhouse,7,4.5,6140,16544,2005,776787.39,640079.54,True
P-101500,Eugene,OR,Lane,Single Family,3,5.0,2901,11639,1925,1003978.4,1066198.72,True
P-101501,Detroit,MI,Wayne,Townhouse,7,3.5,5349,17114,1958,746142.1,783140.7,True
P-101502,Columbus,OH,Franklin,Townhouse,7,4.5,1842,4568,1969,652836.32,580249.4,False
P-101503,Boston,MA,Suffolk,Single Family,7,4.0,3704,15558,1995,2673187.33,2878088.96,True
P-101505,St. Louis,MO,St. Louis,Single Family,4,2.5,3529,5547,1936,552040.94,470182.86,False
P-101507,Tucson,AZ,Pima,Townhouse,4,5.0,3809,9102,2019,229648.34,189942.87,False
P-101508,Durham,NC,Durham,Townhouse,2,1.5,1553,11033,2000,707685.89,676607.61,False
P-101509,Henderson,NV,Clark,Single Family,3,3.5,844,8702,1991,790519.07,763004.71,True
P-101510,Los Angeles,CA,Los Angeles,Single Family,1,1.5,5690,17438,1961,2158557.1,2324228.72,True
P-101511,Louisville,KY,Jefferson,Condo,7,1.5,2661,5241,2023,361577.84,375737.61,False
P-101512,Aurora,CO,Arapahoe,Condo,5,5.0,654,8370,1920,323263.36,326649.59,False
P-101513,Bronx,NY,Bronx,Condo,1,4.0,2856,11536,1983,2339517.65,2478640.6,True
P-101514,Miami,FL,Miami-Dade,Condo,3,2.0,1016,4781,2012,430629.54,413562.03,True
P-101515,Arlington,VA,Arlington,Single Family,4,1.0,1320,5573,1962,834521.06,706053.84,False
P-101516,Nashville,TN,Davidson,Townhouse,1,1.5,5232,12314,1983,595257.44,650395.76,True
P-101517,Tampa,FL,Hillsborough,Condo,2,2.0,5229,12601,1920,768445.75,764014.56,True
P-101518,Nashville,TN,Davidson,Condo,7,4.5,1282,5909,1996,248601.47,266304.71,False
P-101519,Decatur,GA,DeKalb,Single Family,3,1.5,4836,13772,1950,660618.49,588025.6,True
P-101520,Saint Paul,MN,Ramsey,Condo,6,3.0,2218,12534,1963,790743.8,845321.51,True
P-101521,Lakewood,CO,Jefferson,Condo,3,5.0,5902,6209,2002,656194.76,617656.5,False
P-101522,Oklahoma City,OK,Oklahoma,Single Family,3,2.0,3921,10178,2008,727780.59,764160.02,False
P-101523,Philadelphia,PA,Philadelphia,Condo,7,1.0,1421,12541,1962,235680.62,196232.39,False
P-101524,Durham,NC,Durham,Single Family,6,1.5,4873,9229,1936,836356.94,724981.18,True
P-101525,Bronx,NY,Bronx,Multi Family,6,4.5,4504,5854,1965,1210048.75,975255.4,False
P-101526,Scottsdale,AZ,Maricopa,Townhouse,5,1.0,5307,5928,2010,877684.01,815980.36,True
P-101527,Charlotte,NC,Mecklenburg,Condo,2,2.5,1623,8185,1999,504313.26,513005.36,False
P-101528,Omaha,NE,Douglas,Single Family,3,3.5,2336,13343,1995,794798.61,872214.11,False
P-101529,Kansas City,MO,Jackson,Single Family,4,2.5,2871,8447,1951,610675.61,612974.34,True
P-101530,Queens,NY,Queens,Townhouse,2,4.5,1888,2788,1950,1151962.07,1033608.33,False
P-101531,Fairfax,VA,Fairfax,Single Family,7,3.0,5794,17234,1926,628059.4,671149.48,True
P-101532,Baton Rouge,LA,East Baton Rouge,Condo,5,1.0,4583,13051,1929,577378.39,505113.63,True
P-101533,Wichita,KS,Sedgwick,Townhouse,6,4.5,3172,9036,1983,860527.21,800008.75,False
P-101534,Dallas,TX,Dallas,Condo,6,3.5,6466,13553,1950,366435.33,389227.7,True
P-101535,Tulsa,OK,Tulsa,Multi Family,5,4.5,4373,5640,1959,268081.02,270177.18,False
